system_id,g_protein_family,interface,metric,mean,ci_lo,ci_hi,n_replicas,replica_1,replica_2,replica_3,unit,schema_version,reproducibility_note
G12_7SF7,G12-13,TM4-TM5,occupancy,4.168,3.78,4.51,3,4.51,4.215,3.78,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM4-TM5,penetration,1.047,0.959,1.173,3,1.173,1.008,0.959,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM4-TM5,penetration_p90,3.059,3.001,3.121,3,3.055,3.001,3.121,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM4-TM5,open_fraction,0.437,0.395,0.49,3,0.49,0.425,0.395,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM5-TM6,occupancy,6.957,6.615,7.44,3,6.815,7.44,6.615,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM5-TM6,penetration,0.081,0.03,0.118,3,0.118,0.094,0.03,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM5-TM6,penetration_p90,0.287,0.012,0.47,3,0.47,0.38,0.012,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM5-TM6,open_fraction,0.058,0.02,0.09,3,0.09,0.065,0.02,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM6-TM7,occupancy,7.54,6.62,8.76,3,8.76,6.62,7.24,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM6-TM7,penetration,0.205,0.081,0.278,3,0.278,0.257,0.081,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM6-TM7,penetration_p90,0.671,0.262,0.912,3,0.912,0.839,0.262,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM6-TM7,open_fraction,0.17,0.07,0.23,3,0.23,0.21,0.07,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM7-TM1,occupancy,6.278,5.335,7.045,3,7.045,5.335,6.455,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM7-TM1,penetration,0.085,0.026,0.155,3,0.155,0.026,0.075,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM7-TM1,penetration_p90,0.176,0.0,0.478,3,0.478,0.0,0.05,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF7,G12-13,TM7-TM1,open_fraction,0.057,0.015,0.1,3,0.1,0.015,0.055,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM1-TM2,occupancy,6.647,6.195,7.01,3,6.195,7.01,6.735,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM1-TM2,penetration,0.309,0.204,0.407,3,0.204,0.407,0.317,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM1-TM2,penetration_p90,1.067,0.867,1.275,3,0.867,1.275,1.058,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM1-TM2,open_fraction,0.21,0.15,0.275,3,0.15,0.275,0.205,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM2-TM3,occupancy,3.082,3.035,3.155,3,3.155,3.055,3.035,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM2-TM3,penetration,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM3-TM4,occupancy,6.947,6.72,7.21,3,7.21,6.91,6.72,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM3-TM4,penetration,0.542,0.467,0.591,3,0.467,0.568,0.591,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM3-TM4,penetration_p90,1.466,1.318,1.628,3,1.318,1.453,1.628,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM3-TM4,open_fraction,0.425,0.38,0.45,3,0.38,0.45,0.445,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM4-TM5,occupancy,6.647,6.49,6.77,3,6.77,6.68,6.49,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM4-TM5,penetration,1.067,0.944,1.139,3,0.944,1.119,1.139,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM4-TM5,penetration_p90,2.565,2.443,2.735,3,2.443,2.518,2.735,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM4-TM5,open_fraction,0.537,0.475,0.57,3,0.475,0.565,0.57,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM5-TM6,occupancy,8.577,8.175,8.9,3,8.175,8.9,8.655,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM5-TM6,penetration,0.085,0.019,0.165,3,0.073,0.019,0.165,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM5-TM6,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM5-TM6,open_fraction,0.047,0.02,0.07,3,0.05,0.02,0.07,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM6-TM7,occupancy,9.418,9.11,9.7,3,9.445,9.7,9.11,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM6-TM7,penetration,0.111,0.088,0.123,3,0.088,0.123,0.122,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM6-TM7,penetration_p90,0.428,0.356,0.509,3,0.356,0.509,0.419,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM6-TM7,open_fraction,0.088,0.07,0.105,3,0.07,0.105,0.09,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM7-TM1,occupancy,6.442,5.88,6.85,3,6.85,5.88,6.595,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM7-TM1,penetration,0.002,0.0,0.005,3,0.0,0.0,0.005,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM7-TM1,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7SF8,G12-13,TM7-TM1,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM1-TM2,occupancy,7.105,6.855,7.285,3,7.175,6.855,7.285,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM1-TM2,penetration,0.183,0.137,0.265,3,0.137,0.265,0.149,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM1-TM2,penetration_p90,0.728,0.48,0.957,3,0.48,0.957,0.746,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM1-TM2,open_fraction,0.13,0.095,0.165,3,0.095,0.165,0.13,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM2-TM3,occupancy,2.86,2.475,3.065,3,3.065,3.04,2.475,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM2-TM3,penetration,0.003,0.0,0.006,3,0.006,0.0,0.002,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM2-TM3,open_fraction,0.003,0.0,0.01,3,0.01,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM3-TM4,occupancy,7.8,7.585,8.165,3,7.585,7.65,8.165,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM3-TM4,penetration,0.415,0.354,0.513,3,0.354,0.513,0.378,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM3-TM4,penetration_p90,1.443,1.283,1.617,3,1.283,1.617,1.43,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM3-TM4,open_fraction,0.307,0.27,0.365,3,0.285,0.365,0.27,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM4-TM5,occupancy,2.163,1.88,2.62,3,1.99,2.62,1.88,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM4-TM5,penetration,0.043,0.023,0.08,3,0.023,0.08,0.025,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM4-TM5,penetration_p90,0.066,0.0,0.197,3,0.0,0.197,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM4-TM5,open_fraction,0.03,0.01,0.07,3,0.01,0.07,0.01,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM5-TM6,occupancy,9.135,8.295,10.77,3,8.34,8.295,10.77,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM5-TM6,penetration,1.058,0.091,2.793,3,0.288,0.091,2.793,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM5-TM6,penetration_p90,2.153,0.414,5.141,3,0.906,0.414,5.141,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM5-TM6,open_fraction,0.347,0.07,0.745,3,0.225,0.07,0.745,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM6-TM7,occupancy,6.473,6.3,6.78,3,6.3,6.78,6.34,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM6-TM7,penetration,0.009,0.002,0.019,3,0.002,0.006,0.019,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM6-TM7,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM6-TM7,open_fraction,0.007,0.0,0.02,3,0.0,0.0,0.02,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM7-TM1,occupancy,5.812,5.415,6.43,3,5.59,5.415,6.43,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM7-TM1,penetration,0.329,0.212,0.472,3,0.303,0.212,0.472,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM7-TM1,penetration_p90,1.437,0.745,2.086,3,1.48,0.745,2.086,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_7T6B,G12-13,TM7-TM1,open_fraction,0.165,0.12,0.235,3,0.14,0.12,0.235,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM1-TM2,occupancy,6.585,6.195,7.08,3,7.08,6.48,6.195,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM1-TM2,penetration,0.001,0.0,0.002,3,0.0,0.001,0.002,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM1-TM2,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM1-TM2,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM2-TM3,occupancy,3.247,3.18,3.315,3,3.315,3.18,3.245,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM2-TM3,penetration,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM2-TM3,open_fraction,0.0,0.0,0.0,3,0.0,0.0,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM3-TM4,occupancy,10.335,10.085,10.77,3,10.085,10.77,10.15,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM3-TM4,penetration,1.252,0.865,1.969,3,0.924,1.969,0.865,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM3-TM4,penetration_p90,2.992,2.738,3.42,3,2.738,3.42,2.817,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM3-TM4,open_fraction,0.542,0.39,0.775,3,0.46,0.775,0.39,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM4-TM5,occupancy,4.413,4.34,4.45,3,4.45,4.34,4.45,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM4-TM5,penetration,1.372,1.158,1.728,3,1.728,1.158,1.23,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM4-TM5,penetration_p90,3.394,3.175,3.593,3,3.593,3.175,3.415,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM4-TM5,open_fraction,0.567,0.51,0.655,3,0.655,0.51,0.535,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM5-TM6,occupancy,6.897,6.835,7.0,3,6.835,6.855,7.0,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM5-TM6,penetration,0.216,0.134,0.309,3,0.309,0.134,0.204,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM5-TM6,penetration_p90,0.705,0.463,0.862,3,0.862,0.463,0.79,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM5-TM6,open_fraction,0.158,0.095,0.23,3,0.23,0.095,0.15,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM6-TM7,occupancy,7.952,6.985,8.805,3,8.065,8.805,6.985,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM6-TM7,penetration,0.106,0.024,0.21,3,0.086,0.21,0.024,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM6-TM7,penetration_p90,0.369,0.0,0.891,3,0.216,0.891,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM6-TM7,open_fraction,0.085,0.025,0.16,3,0.07,0.16,0.025,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM7-TM1,occupancy,7.188,6.885,7.39,3,7.39,7.29,6.885,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM7-TM1,penetration,0.012,0.002,0.022,3,0.011,0.022,0.002,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM7-TM1,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8IKL,G12-13,TM7-TM1,open_fraction,0.003,0.0,0.01,3,0.0,0.01,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM1-TM2,occupancy,7.593,7.035,8.09,3,7.655,8.09,7.035,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM1-TM2,penetration,0.299,0.018,0.788,3,0.091,0.788,0.018,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM1-TM2,penetration_p90,1.006,0.0,3.018,3,0.0,3.018,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM1-TM2,open_fraction,0.142,0.015,0.36,3,0.05,0.36,0.015,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM2-TM3,occupancy,3.752,3.415,4.08,3,3.76,4.08,3.415,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM2-TM3,penetration,0.02,0.001,0.047,3,0.047,0.012,0.001,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM2-TM3,penetration_p90,0.002,0.0,0.005,3,0.005,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM2-TM3,open_fraction,0.015,0.0,0.035,3,0.035,0.01,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM3-TM4,occupancy,7.928,7.07,8.39,3,7.07,8.39,8.325,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM3-TM4,penetration,1.06,0.821,1.31,3,1.31,0.821,1.049,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM3-TM4,penetration_p90,2.612,2.418,2.855,3,2.855,2.418,2.564,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM3-TM4,open_fraction,0.538,0.43,0.66,3,0.66,0.43,0.525,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM4-TM5,occupancy,2.348,1.02,4.685,3,1.02,4.685,1.34,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM4-TM5,penetration,0.612,0.088,1.565,3,0.182,1.565,0.088,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM4-TM5,penetration_p90,1.274,0.085,3.63,3,0.106,3.63,0.085,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM4-TM5,open_fraction,0.262,0.07,0.62,3,0.095,0.62,0.07,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM5-TM6,occupancy,8.787,8.41,9.045,3,9.045,8.905,8.41,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM5-TM6,penetration,0.552,0.299,0.909,3,0.448,0.909,0.299,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM5-TM6,penetration_p90,1.572,1.218,2.098,3,1.4,2.098,1.218,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM5-TM6,open_fraction,0.397,0.205,0.62,3,0.365,0.62,0.205,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM6-TM7,occupancy,7.743,7.565,7.995,3,7.995,7.565,7.67,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM6-TM7,penetration,0.009,0.0,0.014,3,0.013,0.0,0.014,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM6-TM7,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM6-TM7,open_fraction,0.005,0.0,0.01,3,0.01,0.0,0.005,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM7-TM1,occupancy,8.893,8.425,9.32,3,9.32,8.425,8.935,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM7-TM1,penetration,0.701,0.497,0.83,3,0.775,0.83,0.497,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM7-TM1,penetration_p90,1.799,1.59,2.14,3,1.668,2.14,1.59,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_8KGG,G12-13,TM7-TM1,open_fraction,0.482,0.375,0.585,3,0.585,0.485,0.375,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM1-TM2,occupancy,10.443,9.4,11.36,3,11.36,9.4,10.57,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM1-TM2,penetration,2.358,0.678,3.415,3,2.983,0.678,3.415,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM1-TM2,penetration_p90,4.319,2.188,5.48,3,5.48,2.188,5.289,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM1-TM2,open_fraction,0.572,0.315,0.76,3,0.64,0.315,0.76,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM2-TM3,occupancy,3.502,3.14,3.8,3,3.14,3.565,3.8,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM2-TM3,penetration,0.004,0.0,0.008,3,0.008,0.004,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM2-TM3,penetration_p90,0.0,0.0,0.0,3,0.0,0.0,0.0,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM2-TM3,open_fraction,0.003,0.0,0.005,3,0.005,0.005,0.0,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM3-TM4,occupancy,14.017,13.635,14.755,3,14.755,13.66,13.635,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM3-TM4,penetration,2.524,2.178,2.779,3,2.616,2.178,2.779,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM3-TM4,penetration_p90,3.818,3.503,4.275,3,3.675,3.503,4.275,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM3-TM4,open_fraction,0.947,0.91,0.97,3,0.96,0.91,0.97,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM4-TM5,occupancy,6.65,4.81,7.645,3,7.495,4.81,7.645,lipid_heavy_atoms_per_frame,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM4-TM5,penetration,1.939,1.633,2.141,3,2.141,1.633,2.041,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM4-TM5,penetration_p90,3.51,3.183,3.91,3,3.436,3.183,3.91,angstrom,1.0,processed full-system summary; cannot be recalculated from reduced XTC
G12_9IY8,G12-13,TM4-TM5,open_fraction,0.853,0.765,0.94,3,0.94,0.765,0.855,fraction,1.0,processed full-system summary; cannot be recalculated from reduced XTC
