system_id,replica_id,nominal_duration_ns,original_file_observed_duration_ns,repaired_reduced_source_duration_ns,repair_status,repair_evidence,nominal_system_total_ns,original_file_observed_system_total_ns,full_system_source_distributed,reduced_release_record_expected,protocol_group,production_engine,engine_versions_from_available_outputs,engine_version_scope,production_records_recovered_n,replica_seed_evidence,protocol_evidence_status,protocol_evidence_gap,source_trajectory_write_interval_ps,provenance_scope
G12_8IKL,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_8IKL,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_8KGG,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_8KGG,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_8KGG,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_9IY8,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_9IY8,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
G12_9IY8,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6CMO,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6CMO,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6CMO,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6D9H,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6D9H,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6D9H,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6G79,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6G79,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6G79,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,18,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6K42,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6K42,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6K42,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LFO,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LFO,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LFO,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LML,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LML,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6LML,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6OSA,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6OSA,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6OSA,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6PT0,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6PT0,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6PT0,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6WWZ,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6WWZ,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_6WWZ,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7CMV,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7CMV,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7CMV,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7D77,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7D77,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7D77,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E2X,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E2X,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E2X,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E32,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E32,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E32,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E33,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E33,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7E33,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EJX,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EJX,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EJX,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW1,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW1,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW1,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW4,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW4,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EW4,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EXD,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EXD,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EXD,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EZH,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EZH,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7EZH,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F1Q,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F1Q,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F1Q,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F8V,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F8V,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7F8V,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7NA7,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7NA7,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7NA7,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7QVM,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7QVM,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7QVM,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7SQO,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7SQO,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7SQO,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T10,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T10,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T10,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T96,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T96,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7T96,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TS0,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TS0,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TS0,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P2,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TUZ,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TUZ,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7TUZ,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VDL,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VDL,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VDL,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,incomplete_or_not_distinct,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VGZ,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VGZ,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VGZ,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VH0,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VH0,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VH0,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VIF,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VIF,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VIF,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VKT,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VKT,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VKT,3,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,24,single_version_in_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VL9,1,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,20|24,mixed_across_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
Gi_7VL9,2,500.0,500.0,500.0,not_required,,1500.0,1500.0,False,True,P1,AMBER PMEMD,20|24,mixed_across_available_records,3,distinct_wallclock_seeds,verified,,50.0,source-simulation provenance; not a deposited full-system molecular-file record
